Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi
MTCD+BSIF;15x15;8;N/A;sigmoid;100;81,875 $\pm$ 2,041
MTCD+BSIF;11x11;6;0,8;sigmoid;100;81,562 $\pm$ 1,924
MTCD+BSIF;5x5;12;0,2;rbf;1;83,906 $\pm$ 3,344
MTCD+BSIF;11x11;9;0,6;sigmoid;10;81,146 $\pm$ 1,604
MTCD+BSIF;5x5;7;0,4;poly;10;81,667 $\pm$ 1,982
MTCD+BSIF;7x7;10;0,4;poly;10;82,656 $\pm$ 1,345
MTCD+BSIF;15x15;8;0,4;poly;1;79,688 $\pm$ 1,338
MTCD+BSIF;15x15;5;0,2;poly;1;80,99 $\pm$ 3,734
MTCD+BSIF;7x7;10;0,6;poly;10;82,5 $\pm$ 1,259
MTCD+BSIF;5x5;7;0,6;poly;10;81,562 $\pm$ 2,086
MTCD+BSIF;7x7;10;0,8;poly;10;82,5 $\pm$ 1,259
MTCD+BSIF;11x11;5;0,4;sigmoid;1;81,51 $\pm$ 0,648
MTCD+BSIF;5x5;7;0,8;poly;10;81,51 $\pm$ 2,172
MTCD+BSIF;5x5;7;N/A;rbf;1;83,906 $\pm$ 2,279
MTCD+BSIF;11x11;6;0,6;sigmoid;100;81,354 $\pm$ 1,746
MTCD+BSIF;15x15;8;0,2;poly;1;79,583 $\pm$ 2,2
MTCD+BSIF;7x7;12;0,2;poly;100;82,917 $\pm$ 1,241
MTCD+BSIF;3x3;5;0,2;rbf;1;83,854 $\pm$ 2,904
MTCD+BSIF;7x7;11;0,8;poly;100;82,656 $\pm$ 0,614
MTCD+BSIF;7x7;11;0,6;poly;100;82,656 $\pm$ 0,596
MTCD+BSIF;11x11;6;0,4;sigmoid;100;81,25 $\pm$ 1,6
MTCD+BSIF;13x13;12;0,4;sigmoid;100;80,938 $\pm$ 2,033
MTCD+BSIF;7x7;9;0,2;poly;10;82,292 $\pm$ 1,538
MTCD+BSIF;11x11;5;0,4;sigmoid;100;81,198 $\pm$ 1,476
MTCD+BSIF;13x13;10;N/A;sigmoid;100;82,656 $\pm$ 2,274
MTCD+BSIF;7x7;11;0,4;poly;100;82,552 $\pm$ 0,631
MTCD+BSIF;13x13;12;0,4;sigmoid;1;80,885 $\pm$ 0,648
MTCD+BSIF;3x3;6;0,6;rbf;1;83,333 $\pm$ 2,094
MTCD+BSIF;3x3;6;0,8;rbf;1;83,333 $\pm$ 2,094
MTCD+BSIF;7x7;11;0,2;poly;100;82,552 $\pm$ 0,4
MTCD+BSIF;15x15;8;0,6;poly;1;79,167 $\pm$ 1,566
MTCD+BSIF;7x7;8;0,2;poly;10;81,406 $\pm$ 2,44
MTCD+BSIF;15x15;6;0,6;poly;1;80 $\pm$ 3,156
MTCD+BSIF;15x15;6;0,4;poly;1;79,948 $\pm$ 3,604
MTCD+BSIF;13x13;10;0,4;poly;1;80,469 $\pm$ 4,331
MTCD+BSIF;11x11;9;0,8;sigmoid;100;80,469 $\pm$ 1,951
MTCD+BSIF;13x13;10;0,6;poly;1;80,417 $\pm$ 4,164
MTCD+BSIF;5x5;7;0,2;poly;10;81,146 $\pm$ 1,401
MTCD+BSIF;5x5;6;N/A;rbf;1;83,594 $\pm$ 3,282
MTCD+BSIF;15x15;6;0,8;poly;1;79,74 $\pm$ 3,164
MTCD+BSIF;3x3;5;0,8;poly;100;82,396 $\pm$ 2,637
MTCD+BSIF;5x5;6;0,8;poly;10;81,25 $\pm$ 1,647
MTCD+BSIF;5x5;6;0,4;poly;10;81,302 $\pm$ 1,72
MTCD+BSIF;3x3;6;0,4;rbf;1;83,073 $\pm$ 2,111
MTCD+BSIF;11x11;9;0,6;sigmoid;100;80,26 $\pm$ 1,951
MTCD+BSIF;5x5;6;0,6;poly;10;81,198 $\pm$ 1,72
MTCD+BSIF;15x15;8;0,8;poly;1;78,854 $\pm$ 1,506
MTCD+BSIF;11x11;9;0,4;sigmoid;10;80,104 $\pm$ 1,078
MTCD+BSIF;3x3;5;0,6;poly;100;82,292 $\pm$ 2,799
MTCD+BSIF;5x5;9;0,4;poly;10;81,615 $\pm$ 1,739
MTCD+BSIF;5x5;9;0,6;poly;10;81,667 $\pm$ 1,786
MTCD+BSIF;13x13;10;0,8;poly;1;80,208 $\pm$ 4,026
MTCD+BSIF;13x13;10;0,2;poly;1;80,208 $\pm$ 4,471
MTCD+BSIF;9x9;12;0,6;poly;10;81,302 $\pm$ 3,028
MTCD+BSIF;5x5;9;0,8;poly;10;81,615 $\pm$ 1,733
MTCD+BSIF;9x9;12;0,8;poly;10;81,25 $\pm$ 3,214
MTCD+BSIF;15x15;5;0,6;poly;1;80 $\pm$ 3,706
MTCD+BSIF;13x13;11;0,2;sigmoid;10;80,104 $\pm$ 1,424
MTCD+BSIF;5x5;10;0,4;poly;10;81,458 $\pm$ 1,993
MTCD+BSIF;13x13;9;0,2;sigmoid;100;80,26 $\pm$ 1,739
MTCD+BSIF;15x15;11;0,4;poly;1;80,26 $\pm$ 1,978
MTCD+BSIF;9x9;12;0,4;poly;10;81,146 $\pm$ 2,67
MTCD+BSIF;15x15;11;0,6;poly;1;80,208 $\pm$ 2,047
MTCD+BSIF;5x5;9;0,2;poly;10;81,562 $\pm$ 1,237
MTCD+BSIF;5x5;10;0,6;poly;10;81,25 $\pm$ 2,094
MTCD+BSIF;5x5;10;0,2;poly;10;81,25 $\pm$ 2,487
MTCD+BSIF;7x7;10;0,2;poly;10;81,562 $\pm$ 1,37
MTCD+BSIF;5x5;10;0,8;poly;10;81,198 $\pm$ 2,167
MTCD+BSIF;11x11;6;0,2;sigmoid;10;80,312 $\pm$ 1,067
MTCD+BSIF;15x15;5;0,8;poly;1;79,688 $\pm$ 3,574
MTCD+BSIF;11x11;9;0,8;sigmoid;1;79,948 $\pm$ 1,173
MTCD+BSIF;13x13;9;N/A;sigmoid;100;81,354 $\pm$ 2,458
MTCD+BSIF;15x15;5;0,4;poly;1;79,896 $\pm$ 3,634
MTCD+BSIF;3x3;5;0,4;poly;100;81,875 $\pm$ 2,943
MTCD+BSIF;11x11;7;0,2;sigmoid;10;79,688 $\pm$ 2,702
MTCD+BSIF;15x15;11;0,8;poly;1;79,844 $\pm$ 2,322
MTCD+BSIF;11x11;9;0,6;sigmoid;1;79,74 $\pm$ 1,416
MTCD+BSIF;3x3;5;0,2;poly;100;81,719 $\pm$ 3,006
MTCD+BSIF;11x11;9;0,4;sigmoid;100;79,427 $\pm$ 1,77
MTCD+BSIF;5x5;6;0,2;poly;10;80,677 $\pm$ 1,676
MTCD+BSIF;15x15;11;0,2;poly;1;80,052 $\pm$ 1,287
MTCD+BSIF;17x17;7;N/A;sigmoid;100;79,479 $\pm$ 2,485
MTCD+BSIF;15x15;12;0,4;poly;1;78,542 $\pm$ 2,301
MTCD+BSIF;3x3;6;0,2;rbf;1;82,188 $\pm$ 2,874
MTCD+BSIF;11x11;6;0,2;sigmoid;1;80,052 $\pm$ 1,541
MTCD+BSIF;13x13;11;0,2;sigmoid;1;79,531 $\pm$ 1,163
MTCD+BSIF;11x11;8;0,8;sigmoid;10;79,062 $\pm$ 1,447
MTCD+BSIF;13x13;9;0,4;poly;1;79,583 $\pm$ 2,296
MTCD+BSIF;15x15;12;0,2;poly;1;78,542 $\pm$ 2,539
MTCD+BSIF;13x13;9;0,8;poly;1;79,479 $\pm$ 2,493
MTCD+BSIF;11x11;8;0,6;sigmoid;10;78,958 $\pm$ 1,233
MTCD+BSIF;13x13;9;0,6;poly;1;79,479 $\pm$ 2,476
MTCD+BSIF;11x11;7;0,2;sigmoid;1;79,688 $\pm$ 2,378
MTCD+BSIF;13x13;8;N/A;sigmoid;100;81,146 $\pm$ 2,441
MTCD+BSIF;13x13;8;0,2;sigmoid;10;79,323 $\pm$ 1,541
MTCD+BSIF;17x17;8;N/A;sigmoid;10;80,573 $\pm$ 2,221
MTCD+BSIF;11x11;5;N/A;sigmoid;100;80,521 $\pm$ 1,746
MTCD+BSIF;13x13;5;0,2;poly;1;78,646 $\pm$ 5,337
MTCD+BSIF;3x3;5;0,4;poly;10;80,833 $\pm$ 4,101
MTCD+BSIF;15x15;10;N/A;sigmoid;10;81,823 $\pm$ 2,111
MTCD+BSIF;3x3;5;0,6;poly;10;80,833 $\pm$ 3,988
MTCD+BSIF;3x3;5;0,8;poly;10;80,833 $\pm$ 3,988
MTCD+BSIF;5x5;8;N/A;rbf;1;81,979 $\pm$ 2,414
MTCD+BSIF;7x7;12;0,4;poly;10;79,583 $\pm$ 1,84
MTCD+BSIF;15x15;12;0,6;poly;1;78,125 $\pm$ 2,306
MTCD+BSIF;13x13;9;0,2;poly;1;79,062 $\pm$ 2,71
MTCD+BSIF;15x15;10;N/A;sigmoid;1;81,562 $\pm$ 2,322
MTCD+BSIF;7x7;12;0,6;poly;10;79,323 $\pm$ 1,446
MTCD+BSIF;15x15;9;N/A;sigmoid;1;81,042 $\pm$ 2,577
MTCD+BSIF;15x15;12;0,8;poly;1;78,073 $\pm$ 2,395
MTCD+BSIF;9x9;12;0,2;poly;10;80,26 $\pm$ 3,331
MTCD+BSIF;15x15;9;N/A;sigmoid;10;80,938 $\pm$ 2,308
MTCD+BSIF;7x7;12;0,8;poly;10;79,219 $\pm$ 1,569
MTCD+BSIF;11x11;9;0,4;sigmoid;1;79,062 $\pm$ 1,37
MTCD+BSIF;13x13;6;0,2;poly;1;78,281 $\pm$ 2,587
MTCD+BSIF;13x13;7;N/A;sigmoid;100;78,594 $\pm$ 1,519
MTCD+BSIF;5x5;8;0,6;poly;10;80,052 $\pm$ 1,4
MTCD+BSIF;5x5;8;0,8;poly;10;80,052 $\pm$ 1,4
MTCD+BSIF;13x13;6;N/A;sigmoid;100;78,698 $\pm$ 1,191
MTCD+BSIF;7x7;11;0,6;poly;10;79,167 $\pm$ 2,315
MTCD+BSIF;7x7;11;0,8;poly;10;79,115 $\pm$ 2,373
MTCD+BSIF;3x3;5;0,2;poly;10;80,208 $\pm$ 4,36
MTCD+BSIF;11x11;8;0,4;sigmoid;10;78,021 $\pm$ 1,288
MTCD+BSIF;5x5;11;0,4;poly;100;80,052 $\pm$ 2,493
MTCD+BSIF;5x5;11;0,8;poly;100;80,052 $\pm$ 2,595
MTCD+BSIF;5x5;11;0,6;poly;100;80,052 $\pm$ 2,595
MTCD+BSIF;5x5;8;0,4;poly;10;79,844 $\pm$ 1,476
MTCD+BSIF;7x7;11;0,4;poly;10;78,958 $\pm$ 2,315
MTCD+BSIF;17x17;8;N/A;sigmoid;1;79,688 $\pm$ 2,596
MTCD+BSIF;5x5;10;N/A;rbf;1;81,042 $\pm$ 4,466
MTCD+BSIF;13x13;11;0,2;sigmoid;100;78,177 $\pm$ 2,599
MTCD+BSIF;11x11;5;0,2;sigmoid;10;78,594 $\pm$ 1,643
MTCD+BSIF;5x5;9;N/A;rbf;1;80,99 $\pm$ 3,625
MTCD+BSIF;13x13;8;0,2;sigmoid;1;78,594 $\pm$ 1,758
MTCD+BSIF;13x13;8;0,2;sigmoid;100;78,177 $\pm$ 1,917
MTCD+BSIF;5x5;11;0,2;poly;100;79,688 $\pm$ 2,937
MTCD+BSIF;11x11;8;0,8;sigmoid;1;77,917 $\pm$ 0,208
MTCD+BSIF;11x11;9;0,2;sigmoid;10;77,865 $\pm$ 1,154
MTCD+BSIF;3x3;8;0,4;rbf;1;80,938 $\pm$ 3,296
MTCD+BSIF;11x11;8;0,6;sigmoid;1;77,76 $\pm$ 0,372
MTCD+BSIF;3x3;7;0,6;rbf;1;81,146 $\pm$ 4,484
MTCD+BSIF;3x3;7;0,8;rbf;1;81,146 $\pm$ 4,484
MTCD+BSIF;3x3;8;0,8;rbf;1;80,833 $\pm$ 3,395
MTCD+BSIF;3x3;8;0,6;rbf;1;80,833 $\pm$ 3,395
MTCD+BSIF;13x13;6;0,4;poly;1;77,396 $\pm$ 2,904
MTCD+BSIF;13x13;12;0,2;sigmoid;10;77,76 $\pm$ 3,074
MTCD+BSIF;3x3;7;0,4;rbf;1;80,99 $\pm$ 4,408
MTCD+BSIF;13x13;6;0,6;poly;1;77,292 $\pm$ 2,979
MTCD+BSIF;7x7;12;0,2;poly;10;78,333 $\pm$ 2,078
MTCD+BSIF;13x13;5;N/A;sigmoid;100;77,552 $\pm$ 1,842
MTCD+BSIF;7x7;11;0,2;poly;10;78,385 $\pm$ 1,883
MTCD+BSIF;13x13;7;0,4;poly;1;76,823 $\pm$ 3,312
MTCD+BSIF;9x9;5;0,6;sigmoid;1;77,812 $\pm$ 1,305
MTCD+BSIF;9x9;5;0,8;sigmoid;1;77,812 $\pm$ 1,362
MTCD+BSIF;13x13;6;0,8;poly;1;77,292 $\pm$ 2,752
MTCD+BSIF;13x13;5;0,4;poly;1;77,292 $\pm$ 4,87
MTCD+BSIF;3x3;6;0,8;poly;100;79,427 $\pm$ 2,62
MTCD+BSIF;3x3;6;0,6;poly;100;79,427 $\pm$ 2,742
MTCD+BSIF;13x13;7;0,6;poly;1;76,615 $\pm$ 3,748
MTCD+BSIF;3x3;6;0,4;poly;100;79,479 $\pm$ 2,537
MTCD+BSIF;11x11;10;0,6;sigmoid;10;77,448 $\pm$ 0,681
MTCD+BSIF;11x11;10;0,8;sigmoid;10;77,448 $\pm$ 0,771
MTCD+BSIF;11x11;6;N/A;sigmoid;100;79,167 $\pm$ 1,926
MTCD+BSIF;11x11;8;0,4;sigmoid;1;77,24 $\pm$ 0,227
MTCD+BSIF;13x13;7;0,8;poly;1;76,51 $\pm$ 3,71
MTCD+BSIF;5x5;8;0,2;poly;10;79,167 $\pm$ 1,881
MTCD+BSIF;11x11;8;0,8;sigmoid;100;76,875 $\pm$ 1,705
MTCD+BSIF;11x11;9;0,2;sigmoid;100;77,24 $\pm$ 1,682
MTCD+BSIF;13x13;5;0,6;poly;1;77,083 $\pm$ 4,937
MTCD+BSIF;15x15;7;N/A;sigmoid;100;76,25 $\pm$ 1,834
MTCD+BSIF;13x13;7;0,2;poly;1;76,771 $\pm$ 3,792
MTCD+BSIF;11x11;8;0,6;sigmoid;100;76,615 $\pm$ 1,236
MTCD+BSIF;11x11;5;0,2;sigmoid;1;77,865 $\pm$ 1,154
MTCD+BSIF;9x9;6;0,8;sigmoid;10;76,458 $\pm$ 1,898
MTCD+BSIF;13x13;5;0,8;poly;1;76,927 $\pm$ 5,176
MTCD+BSIF;9x9;6;0,6;sigmoid;10;76,354 $\pm$ 2,147
MTCD+BSIF;3x3;6;0,8;poly;10;78,281 $\pm$ 4,196
MTCD+BSIF;3x3;6;0,6;poly;10;78,281 $\pm$ 4,196
MTCD+BSIF;11x11;7;0,2;sigmoid;100;76,667 $\pm$ 2,688
MTCD+BSIF;11x11;10;0,4;sigmoid;10;76,823 $\pm$ 0,697
MTCD+BSIF;3x3;7;0,2;rbf;1;80,26 $\pm$ 4,258
MTCD+BSIF;3x3;8;0,2;rbf;1;79,896 $\pm$ 3,728
MTCD+BSIF;3x3;6;0,2;poly;100;78,646 $\pm$ 2,992
MTCD+BSIF;3x3;6;0,4;poly;10;78,229 $\pm$ 4,036
MTCD+BSIF;13x13;12;0,2;sigmoid;1;77,135 $\pm$ 1,173
MTCD+BSIF;9x9;5;0,4;sigmoid;1;76,823 $\pm$ 1,812
MTCD+BSIF;9x9;5;0,6;sigmoid;10;76,771 $\pm$ 1,569
MTCD+BSIF;11x11;8;0,4;sigmoid;100;75,833 $\pm$ 1,122
MTCD+BSIF;3x3;6;0,2;poly;10;77,865 $\pm$ 3,924
MTCD+BSIF;5x5;11;0,8;poly;10;77,552 $\pm$ 3,887
MTCD+BSIF;5x5;11;0,4;poly;10;77,604 $\pm$ 3,902
MTCD+BSIF;9x9;6;0,4;sigmoid;10;75,677 $\pm$ 1,236
MTCD+BSIF;11x11;9;0,2;sigmoid;1;76,667 $\pm$ 2,315
MTCD+BSIF;13x13;12;0,2;sigmoid;100;76,354 $\pm$ 3,428
MTCD+BSIF;11x11;10;0,6;sigmoid;100;75,938 $\pm$ 0,84
MTCD+BSIF;11x11;10;0,8;sigmoid;100;75,938 $\pm$ 0,96
MTCD+BSIF;5x5;11;0,6;poly;10;77,5 $\pm$ 3,961
MTCD+BSIF;9x9;5;0,8;sigmoid;10;76,562 $\pm$ 1,801
MTCD+BSIF;13x13;11;0,4;poly;1;75,885 $\pm$ 2,608
MTCD+BSIF;11x11;7;N/A;sigmoid;100;77,083 $\pm$ 2,22
MTCD+BSIF;9x9;7;0,8;sigmoid;10;75,677 $\pm$ 1,575
MTCD+BSIF;5x5;11;0,2;poly;10;77,24 $\pm$ 3,831
MTCD+BSIF;11x11;10;0,8;sigmoid;1;75,938 $\pm$ 1,036
MTCD+BSIF;13x13;11;0,2;poly;1;75,781 $\pm$ 3,116
MTCD+BSIF;13x13;11;0,6;poly;1;75,677 $\pm$ 2,431
MTCD+BSIF;11x11;6;0,2;sigmoid;100;76,146 $\pm$ 2,197
MTCD+BSIF;11x11;10;0,6;sigmoid;1;75,885 $\pm$ 1,046
MTCD+BSIF;11x11;5;0,2;sigmoid;100;76,198 $\pm$ 1,923
MTCD+BSIF;15x15;12;N/A;sigmoid;100;76,094 $\pm$ 2,317
MTCD+BSIF;11x11;10;0,4;sigmoid;100;75,417 $\pm$ 1,259
MTCD+BSIF;13x13;11;0,8;poly;1;75,417 $\pm$ 2,38
MTCD+BSIF;11x11;9;0,4;poly;1;75,521 $\pm$ 4,411
MTCD+BSIF;13x13;8;0,4;poly;1;75,26 $\pm$ 2,955
MTCD+BSIF;15x15;11;N/A;sigmoid;10;78,49 $\pm$ 2,25
MTCD+BSIF;11x11;9;0,6;poly;1;75,365 $\pm$ 4,276
MTCD+BSIF;9x9;5;0,8;sigmoid;100;75,938 $\pm$ 2,152
MTCD+BSIF;9x9;6;0,8;sigmoid;100;75,052 $\pm$ 1,917
MTCD+BSIF;9x9;5;0,4;sigmoid;10;75,938 $\pm$ 1,924
MTCD+BSIF;11x11;9;0,8;poly;1;75,26 $\pm$ 4,349
MTCD+BSIF;15x15;11;N/A;sigmoid;1;78,385 $\pm$ 2,34
MTCD+BSIF;9x9;7;0,8;sigmoid;1;75,312 $\pm$ 2,049
MTCD+BSIF;9x9;7;0,6;sigmoid;1;75,26 $\pm$ 2,274
MTCD+BSIF;13x13;8;0,8;poly;1;75,104 $\pm$ 3,178
MTCD+BSIF;5x5;11;N/A;rbf;1;78,542 $\pm$ 4,857
MTCD+BSIF;13x13;8;0,6;poly;1;75,052 $\pm$ 3,315
MTCD+BSIF;9x9;7;0,6;sigmoid;10;75,052 $\pm$ 1,63
MTCD+BSIF;13x13;8;0,2;poly;1;74,635 $\pm$ 3,195
MTCD+BSIF;9x9;6;0,6;sigmoid;100;74,688 $\pm$ 1,866
MTCD+BSIF;9x9;5;0,6;sigmoid;100;75,521 $\pm$ 1,957
MTCD+BSIF;11x11;10;0,4;sigmoid;1;75,26 $\pm$ 1,145
MTCD+BSIF;11x11;9;0,2;poly;1;75,104 $\pm$ 4,406
MTCD+BSIF;9x9;7;0,8;sigmoid;100;74,531 $\pm$ 1,714
MTCD+BSIF;9x9;7;0,4;sigmoid;10;74,531 $\pm$ 1,788
MTCD+BSIF;5x5;12;0,4;poly;100;77,031 $\pm$ 1,2
MTCD+BSIF;5x5;12;0,6;poly;100;76,927 $\pm$ 1,209
MTCD+BSIF;5x5;12;0,8;poly;100;76,927 $\pm$ 1,106
MTCD+BSIF;11x11;11;0,8;sigmoid;10;74,583 $\pm$ 2,573
MTCD+BSIF;9x9;6;0,4;sigmoid;100;74,219 $\pm$ 1,416
MTCD+BSIF;5x5;12;0,2;poly;100;76,771 $\pm$ 0,89
MTCD+BSIF;9x9;6;0,8;sigmoid;1;74,167 $\pm$ 0,417
MTCD+BSIF;11x11;11;0,6;sigmoid;10;74,375 $\pm$ 3,044
MTCD+BSIF;9x9;6;0,6;sigmoid;1;74,01 $\pm$ 0,497
MTCD+BSIF;9x9;7;0,6;sigmoid;100;73,854 $\pm$ 1,477
MTCD+BSIF;11x11;8;0,2;poly;1;73,333 $\pm$ 4,848
MTCD+BSIF;9x9;7;0,4;sigmoid;1;74,219 $\pm$ 2,471
MTCD+BSIF;11x11;8;0,6;poly;1;72,969 $\pm$ 5,593
MTCD+BSIF;11x11;8;0,8;poly;1;72,969 $\pm$ 5,593
MTCD+BSIF;9x9;5;0,4;sigmoid;100;74,531 $\pm$ 2,4
MTCD+BSIF;3x3;8;0,2;poly;10;75,625 $\pm$ 5,318
MTCD+BSIF;11x11;10;0,2;sigmoid;10;73,646 $\pm$ 1,912
MTCD+BSIF;11x11;8;0,2;sigmoid;10;73,594 $\pm$ 1,575
MTCD+BSIF;11x11;11;0,8;sigmoid;100;73,698 $\pm$ 2,35
MTCD+BSIF;11x11;8;0,4;poly;1;72,76 $\pm$ 5,457
MTCD+BSIF;13x13;10;N/A;sigmoid;1;76,667 $\pm$ 1,01
MTCD+BSIF;13x13;10;N/A;sigmoid;10;76,667 $\pm$ 1,01
MTCD+BSIF;9x9;6;0,4;sigmoid;1;73,49 $\pm$ 0,614
MTCD+BSIF;3x3;8;0,4;poly;10;75,312 $\pm$ 5,662
MTCD+BSIF;9x9;8;0,8;sigmoid;10;73,177 $\pm$ 1,883
MTCD+BSIF;11x11;10;0,2;sigmoid;100;73,281 $\pm$ 1,636
MTCD+BSIF;15x15;8;N/A;sigmoid;10;75,833 $\pm$ 2,724
MTCD+BSIF;9x9;6;0,2;sigmoid;10;73,021 $\pm$ 2,001
MTCD+BSIF;3x3;8;0,2;poly;100;76,042 $\pm$ 4,407
MTCD+BSIF;9x9;8;0,6;sigmoid;10;73,073 $\pm$ 1,854
MTCD+BSIF;3x3;8;0,6;poly;10;75,156 $\pm$ 5,787
MTCD+BSIF;3x3;8;0,8;poly;10;75,156 $\pm$ 5,787
MTCD+BSIF;3x3;8;0,4;poly;100;75,833 $\pm$ 4,748
MTCD+BSIF;11x11;11;0,8;sigmoid;1;73,646 $\pm$ 1,549
MTCD+BSIF;3x3;8;0,6;poly;100;75,833 $\pm$ 4,463
MTCD+BSIF;11x11;11;0,4;sigmoid;10;73,438 $\pm$ 3,38
MTCD+BSIF;11x11;11;0,6;sigmoid;100;73,125 $\pm$ 2,15
MTCD+BSIF;3x3;8;0,8;poly;100;75,781 $\pm$ 4,462
MTCD+BSIF;11x11;11;0,6;sigmoid;1;73,49 $\pm$ 1,794
MTCD+BSIF;17x17;7;N/A;sigmoid;10;74,948 $\pm$ 1,688
MTCD+BSIF;11x11;8;0,2;sigmoid;1;73,177 $\pm$ 0,864
MTCD+BSIF;15x15;8;N/A;sigmoid;1;75,573 $\pm$ 2,475
MTCD+BSIF;9x9;7;0,4;sigmoid;100;72,656 $\pm$ 1,431
MTCD+BSIF;11x11;11;0,4;sigmoid;100;73,021 $\pm$ 2,742
MTCD+BSIF;3x3;5;N/A;rbf;1;76,354 $\pm$ 3,216
MTCD+BSIF;11x11;6;0,4;poly;1;72,396 $\pm$ 2,322
MTCD+BSIF;9x9;9;0,8;sigmoid;10;72,812 $\pm$ 2,562
MTCD+BSIF;11x11;10;0,2;poly;1;72,917 $\pm$ 3,856
MTCD+BSIF;9x9;8;0,4;sigmoid;10;72,604 $\pm$ 1,819
MTCD+BSIF;3x3;7;0,4;poly;100;74,896 $\pm$ 3,913
MTCD+BSIF;9x9;9;0,6;sigmoid;10;72,76 $\pm$ 2,354
MTCD+BSIF;11x11;10;0,6;poly;1;72,76 $\pm$ 4,162
MTCD+BSIF;11x11;6;0,2;poly;1;72,188 $\pm$ 2,977
MTCD+BSIF;11x11;10;0,8;poly;1;72,604 $\pm$ 4,222
MTCD+BSIF;9x9;9;0,8;sigmoid;1;73,073 $\pm$ 1,431
MTCD+BSIF;9x9;5;0,2;sigmoid;1;73,177 $\pm$ 1,476
MTCD+BSIF;9x9;7;0,2;sigmoid;10;72,552 $\pm$ 1,236
MTCD+BSIF;3x3;7;0,8;poly;100;74,688 $\pm$ 3,943
MTCD+BSIF;3x3;7;0,6;poly;100;74,688 $\pm$ 3,943
MTCD+BSIF;9x9;5;0,2;sigmoid;10;73,229 $\pm$ 2,369
MTCD+BSIF;11x11;6;0,8;poly;1;72,083 $\pm$ 2,371
MTCD+BSIF;11x11;6;0,6;poly;1;72,031 $\pm$ 2,293
MTCD+BSIF;11x11;10;0,4;poly;1;72,708 $\pm$ 3,889
MTCD+BSIF;11x11;7;0,2;poly;1;71,979 $\pm$ 3,905
MTCD+BSIF;9x9;9;0,6;sigmoid;1;72,865 $\pm$ 1,461
MTCD+BSIF;9x9;9;0,6;sigmoid;100;72,083 $\pm$ 2,366
MTCD+BSIF;11x11;7;0,6;poly;1;71,458 $\pm$ 4,216
MTCD+BSIF;11x11;7;0,8;poly;1;71,406 $\pm$ 4,225
MTCD+BSIF;9x9;9;0,8;sigmoid;100;71,979 $\pm$ 2,674
MTCD+BSIF;9x9;8;0,6;sigmoid;100;71,927 $\pm$ 2,017
MTCD+BSIF;9x9;5;N/A;sigmoid;100;73,75 $\pm$ 3,135
MTCD+BSIF;11x11;11;0,4;sigmoid;1;72,656 $\pm$ 2,236
MTCD+BSIF;11x11;7;0,4;poly;1;71,406 $\pm$ 4,24
MTCD+BSIF;11x11;12;0,8;sigmoid;1;72,969 $\pm$ 2,049
MTCD+BSIF;3x3;7;0,2;poly;100;74,323 $\pm$ 3,865
MTCD+BSIF;17x17;6;N/A;sigmoid;100;71,927 $\pm$ 1,287
MTCD+BSIF;9x9;9;0,4;sigmoid;10;72,031 $\pm$ 2,284
MTCD+BSIF;11x11;12;0,6;sigmoid;1;72,865 $\pm$ 2,172
MTCD+BSIF;3x3;7;0,4;poly;10;73,698 $\pm$ 4,822
MTCD+BSIF;9x9;8;0,8;sigmoid;100;71,667 $\pm$ 1,976
MTCD+BSIF;3x3;7;0,8;poly;10;73,646 $\pm$ 4,914
MTCD+BSIF;11x11;10;0,2;sigmoid;1;72,448 $\pm$ 1,454
MTCD+BSIF;13x13;6;N/A;sigmoid;10;73,594 $\pm$ 2,528
MTCD+BSIF;3x3;7;0,6;poly;10;73,542 $\pm$ 4,843
MTCD+BSIF;3x3;7;0,2;poly;10;73,594 $\pm$ 4,288
MTCD+BSIF;13x13;9;N/A;sigmoid;10;74,062 $\pm$ 2,107
MTCD+BSIF;9x9;5;0,4;poly;1;70,156 $\pm$ 4,706
MTCD+BSIF;11x11;12;0,8;sigmoid;10;71,615 $\pm$ 2,665
MTCD+BSIF;7x7;5;0,4;poly;1;71,25 $\pm$ 3,956
MTCD+BSIF;5x5;9;N/A;sigmoid;100;73,906 $\pm$ 2,054
MTCD+BSIF;7x7;5;0,8;poly;1;71,198 $\pm$ 3,932
MTCD+BSIF;9x9;5;0,6;poly;1;70,052 $\pm$ 4,931
MTCD+BSIF;7x7;5;0,6;poly;1;71,198 $\pm$ 4,011
MTCD+BSIF;11x11;11;0,2;poly;1;72,448 $\pm$ 3,981
MTCD+BSIF;13x13;9;N/A;sigmoid;1;73,906 $\pm$ 2
MTCD+BSIF;9x9;5;0,8;poly;1;69,948 $\pm$ 4,864
MTCD+BSIF;11x11;12;0,4;sigmoid;1;72,24 $\pm$ 2,303
MTCD+BSIF;7x7;5;0,2;poly;1;70,99 $\pm$ 3,859
MTCD+BSIF;9x9;8;0,4;sigmoid;100;71,094 $\pm$ 2,043
MTCD+BSIF;11x11;12;0,6;sigmoid;10;71,354 $\pm$ 2,805
MTCD+BSIF;13x13;12;0,2;poly;1;70,573 $\pm$ 3,843
MTCD+BSIF;9x9;9;0,4;sigmoid;100;71,094 $\pm$ 1,758
MTCD+BSIF;11x11;11;0,6;poly;1;71,771 $\pm$ 4,381
MTCD+BSIF;11x11;9;N/A;sigmoid;100;71,146 $\pm$ 2,999
